Actual,Predicted,ROUGE-1,ROUGE-2,ROUGE-L,ROUGE-Lsum
"Francis Coquelin superb in protecting Arsenal back four at Turf Moor .
Tom Heaton does well in goal for hosts, but Arsenal keep winning .
Ben Mee puts in excellent display at full back for Burnley despite loss .",Arsenal beat Burnley 1-0 at Turf Moor. Aaron Ramsey's early goal put Arsenal ahead. Ben Mee was booked in the first half for a blatant block on Ramsey. Michael Duff did a good job of keeping Giroud under wraps. Ben Mee was booked in the first half for a blatant block on Ramsey. Michael Duff was booked in the first half for a blatant block on Ramsey. Ben Mee was booked in the first half for a blatant block on Ramsey. Michael Duff did a good job of keeping Giroud under wraps. Ben Mee was booked in the first half for a blatant block on,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Robin van Persie has been linked with a move from Manchester United .
Holland international's son Shaqueel has been showing off his skills .
The Dutchman's son scored with a scorpion kick made famous by Colombia keeper Rene Higuita .","Robin van Persie's son Shaqueel has inherited some of his father's skills. The seven-year-old has trained with both Manchester clubs and starred in a BT Sport advert. The Dutch striker has 14 months left on his £250,000-a-week contract at Old Trafford. Manchester United striker will be offered £5million to leave Old Trafford this summer.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Rita, 24, has designed range for adidas Originals .
Designs are inspired by Asian culture, she tells FEMAIL .
Star says she's excited to see what the future holds for her .","Rita Ora's career as a singer, actress, beauty buff and one of the world's most stylish stars. She has taken the brand's classics and put her own bold spin on them. For her latest collaboration with adidas Originals, Rita has taken the brand's classics and put her own bold spin on them.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"The 1961 Ferrari 250 GT SWB California Spider is regarded by many as the most beautiful convertible ever made .
It is the same model that was famously  crashed into a ravine in the 80s cult classic film Ferris Bueller's Day Off .
Convertible - which does 0-60mph in less than 7 seconds - is going to auction and is expected to reach £10million .","1961 Ferrari 250 GT SWB California Spider is widely regarded by many as the most beautiful convertible ever made. But it is best known for that infamous scene in the 1986 teen comedy starring Matthew Broderick. The car, in classic Ferrari red, was the pride and joy of the father of Ferris Bueller's best friend Cameron in the movie. That was until the friends take the model out for a spin which results in the convertible accidentally smashing through its glass showroom doors into the ravine below. This car, however, is in significantly better condition and has recently undergone a full restoration by Ferrari in Maranello. One of just 16 in existence, it has a 3-litre V12",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Random Darknet Shopper is a computer bot that randomly purchases an item every week from a hidden part of the internet called the dark net .
Swiss police seized bot after it purchased 10 ecstasy tablets from Germany .
It was later released 'without charge' according to the artists behind the bot .
They designed it as part of an art exhibition to display items bought by the robot over the dark net including trainers, a passport scan and cigarettes .","The Random Darknet Shopper programme was designed as an online shopping system that would spend up to $100 each week by randomly purchasing an item offered for sale on the deep web. The robot would then have its purchase mailed to a group of artists who then put the items in an exhibition in the town of St Gallen, in north east Switzerland. The ecstasy tablets were found to contain 90mg of MDMA and were destroyed by Swiss authorities.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Highest-earning NHS dentists earn almost five times more than Prime Minister’s £142,500 pay packet .
A further 11 dentists were paid between £400,000 and £500,000 a year .
Lay bare huge amounts of taxpayer money paid to dentists for NHS work .
Campaigners branded the payments were ‘scandalous’ and ‘unacceptable’","Five dentists are paid average salaries of £690,000 a year. The sum is almost five times the Prime Minister’s £142,500 pay packet. Campaigners said the payments were'scandalous' and 'unacceptable'",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Institute for Fiscal Studies says no party has given 'anything like full detail'
Labour has left the door open to borrowing an extra £26billion-a-year .
Tories were accused of giving 'no detail' about £30billion of spending cuts .
Boost for Osborne as he beats borrowing target by £3billion in last year .",Institute for Fiscal Studies analysed party manifestos ahead of May's general election. Tories accused of giving 'no detail' about their deficit reduction plan. Labour has left door open to borrowing an extra £26billion-a-year.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Running is often celebrated as a cheap sport to take up .
But it's important to get right trainers to avoid injury and feel comfortable .
Adidas latest Ultra Boost on sale for pricey £130 .
Budget supermarket Aldi have a pair for £19.99 .
So can our runner tell the difference?",Adidas Ultra Boost trainers go on sale for £130. Aldi's £19.99 premium running shoes come in black with purple embellishment. Women's £19.99 premium running shoes come in black with purple embellishment. Aldi's £19.99 premium running shoes for women comes in black with purple embellishment.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Nathan Brown, 19, was working with father David testing lights in a factory .
He climbed up on a crane but accidentally touched exposed power supply .
The shock made him fall 12ft head first and he died of his injuries .
Inquest hears that the power supply was not clearly marked as dangerous .","Nathan Brown, 19, was working with his father David, an electrician, when tragedy struck in September 2013. He was told to climb up a ladder onto the walkway of a crane and test the lights in the building's roof. The shock caused him to fall 12ft head first onto the roof of a toilet block below the crane. He was airlifted to hospital but later died from his injuries.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Greg Dyke could axe the England C team to find the needed £30million .
The FA chairman needs the money to help with his grassroots plans .
Premier League player George Boyd played for the non-league team .","FA chairman Greg Dyke must find £30million to fund his masterplan to reform grassroots football with more 3G pitches in urban coaching hubs. England C, which has operated under different names since it was formed in 1979, is managed by former Barnet boss Paul Fairclough.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"ISIS fighters have posted pictures on social media of Western junk food .
Would-be fighters are bringing burgers and crisps with them from Turkey .
Other photos show chocolates, Oreos and even cans of pre-mixed mojitos .
They've been rebuked for eating food some clerics consider forbidden .",ISIS fighter Jannahtain posted a picture of a Burger King Whopper. He claimed he had been smuggled across the Turkish border into Syria. But he was blasted by a user who called him 'fake',0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Pound near 1.46 against the US dollar, its lowest level since June 2010 .
Polls suggest neither Tories or Labour will manage to win a majority .
Fears the pound could fall another 10% if a badly hung parliament .","The pound fell to near 1.46 against the US dollar, its lowest level since June 2010. Polls have variously put the Tories and Labour narrowly ahead. David Cameron and Ed Miliband both facing prospect of having to rely on smaller parties to form a government.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Jan Jones bought bottle of Tesco Finest Garnacha wine as a present .
Her daughter drank a mouthful of the wine and later broke out in welts .
The family inspected the liquid they found it was clear and smelt of bleach .
Tesco said wine was made by supplier and has launched an investigation .","Justine Jones was left covered in huge sores and in agony after opening bottle of Tesco Finest Garnacha wine. Her mother Jan Jones had bought the bottle for granddaughter Abi's 18th birthday. But despite the bottle being sealed and showing no evidence of being tampered with, the family were shocked when they inspected it further and found it contained a clear liquid which smelt of bleach. The accountant, from Shropshire, suffers from rare condition pemphigus, which means her immune system is extremely sensitive to certain chemicals and attacks her body leaving serious blisters.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Firearm licence holders grew from 177,675 to 215,462 in the last five years .
Tamworth has the most at 3259, with Bathurst a close second at 3075 .
However there has not been a related increase in gun related crime .
Detective Superintendent Mick Plotecki said U.S.'s popular national gun laws and their influence through pop culture, is likely reason for increase .","Currently, a total of 215,462 licences exist in New South Wales compared to the 177,675 owned in 2010. Tamworth, 403km north of Sydney, was revealed to have the most number of firearm licences - 3259 - with Bathurst, 200km west of Sydney, a close second at 3075.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"West Ham are keen on concluding a deal for 17-year-old DeShane Beckford .
Jamaican starlet Beckford has been linked with a host of European clubs .
READ OUR EXCLUSIVE: West Ham season tickets to cost as little as £289 .",Jamaican starlet DeShane Beckford has impressed on trial at West Ham. The 17-year-old has been linked with a host of European clubs. Beckford has been linked with a host of European clubs. Hammers have revealed season tickets at the Olympic Stadium will cost as little as £289.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Kyle Knox, 23, disappeared as he tried to climb 4409-ft high Ben Nevis .
He was last seen at start of route on March 31 but failed to return to hotel .
His body was found near the foot of the peak three weeks after he vanished .
The Londoner's family has been informed of the discovery .","Kyle Knox, 23, was last seen alive at foot of Ben Nevis on March 31. The 23-year-old was reported missing the following day when he failed to return to his hotel in Fort William. Searches of Ben Nevis and the Glen Nevis area of Lochaber were launched after the alarm was raised. Search and rescue dogs also joined in the hunt for missing Kyle.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Luke Shambrook was last seen leaving Candlebark Campground on Friday .
The 11-year old was camping in the Victorian national park with his family .
He has been missing for two nights and temperatures dipped to as low as eight degrees Celsius on Saturday night .
There has been an unconfirmed sighting of Luke with police acting quickly .
The 11-year-old was reportedly seen walking 4 kms from his campsite .
Luke has limited speech and his family says he is probably confused .
A large search is being carried by a medley of search and rescue teams .
Police also said conditions are favourable for his survival overnight .
They have issued an extensive description of Luke and his clothing .",Luke Shambrook is 'fascinated' by water but can't swim. He was last seen leaving Candlebark Campground in Fraser National Park near Lake Eildon on Friday. The 11-year-old was last seen walking near the Devils River on Sunday. Luke has limited speech and his family say he may not be aware he is lost.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Lavall Hall, 25, was suffering psychotic episode when fatally shot by police .
His mother had called police to help take mentally ill son to hospital .
Police claim he attacked them with 'deadly force' using broom handle .
But footage from scene  appears to show Hall running away from cops .","The family of Lavall Hall, 25, released the shocking video which calls into question the Miami Gardens police department's account of the incident on February 15. The clip captured from inside a police car at the scene shows shell cases flying as a police officer shot the 25-year-old schizophrenic, who was black, on February 15. The police department said the officers were forced to shoot because Hall 'attacked' them with 'deadly force' using the broom - but the video footage appears to show Hall trying to flee the officers before he was fatally shot. Hall's family have now filed a wrongful death lawsuit in federal court in Miami against",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Researchers observed random parents with children at NY playgrounds .
Phones and tablets were a dangerous distraction for parents, they claimed .
Kids with distracted carers were more likely to engage in risky behaviour .
This included jumping off moving swings or going head-first down slides .",Study found youngsters were more likely to engage in risky behaviour when those looking after them were distracted – with texting or talking on the phone a common cause. Researchers also observed how often the child took risks such as jumping off moving swings or going down a slide head-first. Three children fell while the researchers were observing them although none was seriously hurt.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Fife Council launched internal investigation following accusations .
Rosdeep Adekoya beat son Mikaeel to death then buried body in woods .
Family were known to social services in Fife but had moved to Edinburgh .
Police Scotland investigated 'data management' at the council .","Mikaeel Kular's mother Rosdeep Adekoya beat him for being sick and left him to die in agony for three days. She then told police the boy had wandered off, sparking a huge manhunt before eventually leading officers to the body near Kirkcaldy in Fife in January last year.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Edwin 'Jock' Mee allegedly told 18-year-old she had visa problems .
He told her he could make a call and help her stay in Britain, court hears .
Sergeant then allegedly attacked the teenager and nearly suffocated her .
Mee, 46, denies carrying out a string of rapes and sexual assaults .","Edwin 'Jock' Mee allegedly told the 18-year-old that her visa application had been delayed in order to persuade her to have sex with him. He is accused of carrying out sex attacks on 11 victims as young as 15 while working at an Army careers centre in Croydon, south London. One woman told Southwark Crown Court she saw Mee as a father figure after he helped her join the Army.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Putin said on Saturday that the countries need to work on common agenda .
He said US and Russia are working towards same efforts of making the world order more democratic .
Putin's latest remarks come two days after saying US wanted 'not allies, but vassals'","Russian president Vladimir Putin said Russia has key interests in common with the United States and needs to work with it on a common agenda. In his comments to the state-run Rossiya channel, Putin. appeared to soften his anti-American rhetoric after being highly critical. Relations between Moscow and Washington, and other. Western powers, have soured over the conflict in Russia's. neighbor Ukraine, sinking to an all-time low.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Real Madrid face Atletico Madrid in Champions League clash on Tuesday .
Madrid closed gap on league leaders Barcelona over the weekend .
Gareth Bale returns to training ahead of crucial Madrid derby .
Cristiano Ronaldo looking to add to his eight Champions League goals .
CLICK HERE for all the latest Real Madrid news .","Cristiano Ronaldo looked in formidable form ahead of Real Madrid's Champions League quarter-final clash against Atletico Madrid. The World Player of the Year pulled off a selection of back-heels and fancy flicks during Monday's training session. Ronaldo was in the mood to show off his stunning skills as Real prepared for the Champions League quarter-final. Real are seven points clear of their rivals in the La Liga table, and will be confident ahead of Tuesday's crucial game.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Ian Guffick, 31, allowed pupils to make changes outside exam conditions .
He also made changes to the pupil's work before the papers were sent off .
Probe was launched after officials were tipped off he breached exam rules .
A disciplinary panel has now banned Guffick from teaching for two years .","Ian Guffick asked pupils at Mitton Manor Primary School in Tewkesbury, Gloucestershire, to make changes to their SATs exam answers. This was despite the exam session finishing, a conduct panel heard. Guffick also altered a number of the pupil's exam answers himself before the papers were sent off. The 31-year-old admitted the allegations and accepted it amounted to unacceptable professional conduct.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Zlatan Ibrahimovic will line up against former club Barcelona on Tuesday .
PSG travel to face the Spanish giants trailing 3-1 in their European tie .
The French club must score at least three times to reach the semi-finals .
Ibrahimovic is back in action after missing the first leg through suspension .
READ: Laurent Blanc labels semi-final qualification 'practically impossible'","Zlatan Ibrahimovic will face Barcelona in the Nou Camp on Tuesday night. The former Barcelona striker was suspended for the first leg of the Champions League. Ibrahimovic has never won the trophy as a player. Ibrahimovic has played for Ajax, Juventus, Barcelona and Milan giants.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Jameela Jamil, 29, is convinced dental work triggered health problems .
For months she would suffer swelling, feel exhausted, and faint .
Thought she might have a serious disease such as lupus .
Tests suggested she had high levels of mercury due to amalgam fillings .","Radio presenter Jameela Jamil has a dazzling smile that you'd expect of a television presenter and former model. But the 29-year-old broadcaster is convinced her teeth - or rather, the dental work done on them - triggered a host of health problems that plagued her for nearly seven years.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Christopher Bridger, 25, attacked three women after drinking sessions .
He was convicted of rape and four other abuse charges at court last year .
Ambulance worker told women he was gay before assaulting them in bed .
HCPC Conduct and Competence Committee removed him from register .
Panel described crimes against three women as 'a serious breach of trust'","Christopher Bridger, 25, from Stevenage, Hertfordshire, attacked three women after separate drinking sessions. He pretended he was gay to get close to women before sexually assaulting them. He was jailed for 12 years after being convicted of rape and four other abuse charges last year.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Paris Saint-Germain captain Thiago Silva suffered a thigh injury on Wednesday .
Brazilian defender had to substituted against Barcelona in Champions League .
He is recovering at home and is among a list of absentees for game at Nice .","Thiago Silva is recovering at home from a thigh injury. Thiago Motta, Zlatan Ibrahimovic, Marco Verratti, Marco Verratti and Thiago Motta are all out. David Luiz is still not fully fit as he recovers from a thigh problem. Marseille coach Marcelo Bielsa ruled out any hopes of the title after losing 1-0 at Nantes.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
".50-caliber bullets equipped with optical sensors can follow moving targets .
The ""smart bullets"" can help shooters compensate for high winds .
The goal of  the program is to give shooters greater range and make American troops safer .","DARPA's EXACTO projectiles have been able to hit moving and evading targets without requiring a good shot, according to a DARPA statement released this week. What's more, the bullets are able to travel at hundreds of miles per hour, and even the Road Runner can't run that fast.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Kim Callaghan, from Ireland, piled on the pounds after having children .
Limited to size 28 clothing Kim, 39, worried she resembled a man .
She joined Slimming World and dropped ten dress sizes as well as 10st .",Kim Callaghan became worried that her weight was causing her to look like a man. She went on a dramatic diet that saw her lose half of her body weight to a slinky 9st 10lb. Before she slimmed down Kim's wardrobe was limited to size 28 figure-hiding garments. She now takes part in regular exercise including cycling around her local area.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Strike is set to begin at 5am tomorrow and continue for two days .
Up to half of all flights to and from France will be cancelled this week .
BA and easyJet have warned passengers to expect severe delays .","EasyJet and BA are among a host of major airlines expected to scrap hundreds of flights. Experts fear up to half of all flights between the UK and France could be axed, depending on how strong the strike holds. Flybe said it was cancelling 16 flights including services to Paris from Manchester, Birmingham and Exeter as well as some flights from Southampton.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Cristiano Ronaldo scored 300th goal for Real Madrid on Wednesday night .
Portuguese star headed home against Rayo Vallecano in 2-0 victory .
Who else have made their mark with goals at one particular club?
Pele and Gerd Muller lead the way, while Lionel Messi makes the top 10 .
READ: Ronaldo scoring breakdown shows just how ruthless he is .","Cristiano Ronaldo has scored 300 goals for Real Madrid in just six seasons with the La Liga giants. The Portuguese forward is catching Raul's (l) club record and is just seven goals shy of Alfredo di Stefano in the club standings. Ronaldo has scored 206 with his right foot, 52 with his left, even managing 41 with his head. 46 of his goals at Real have been outside the box, many of them screamers.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Novak Djokovic came from a set down to beat Alexandr Dolgopolov .
The world No 1 remains in contention for his fifth Miami Open win .
Dolgopolov became less mobile after receiving treatment to his feet .
Djokovic faces David Ferrer next after Spaniard beat Gilles Simon .
Andy Murray through after beating South Africa's Kevin Anderson .",Novak Djokovic beats Alexandr Dolgopolov to reach quarter-finals of Miami Open. Andy Murray and Kei Nishikori also through to quarter-finals. Tomas Berdych beats Gael Monfils to reach sixth quarter-final. Carla Suarez Navarro beats Venus Williams to reach semi-finals.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"West Indies reach 155 for four at stumps on day two of first Test .
Hosts still 244 runs adrift of England's first innings total of 399 .
Resuming on 341 for five, England's final five wickets fell for 58 .
Jimmy Anderson, Chris Jordan, Stuart Broad and James Tredwell all take a wicket each in West Indies' first innings at Sir Viv Richards Stadium .
Anderson has 381 Test wickets, two less than Sir Ian Botham .
Shiv Chanderpaul 29* and Jermaine Blackwood 30* at stumps .
NASSER HUSSAIN: Jimmy Anderson is still the sultan of swing .","Jimmy Anderson took four wickets to become the most prolific bowler in England's history in his 100th game with record holder Sir Ian Botham. But West Indies made Anderson wait on an attritional day that was in sharp contrast to the excitement provided by the first of this crucial series. England had lost five wickets for 20 runs and were in danger of wasting the initiative handed to them largely by Ian Bell's century. But 'the Burnley Lara', of course, is a more than useful No 11 these days and came within 19 runs of a Test century at Trent Bridge last year, so it should not have been a surprise to see him sticking around with Chris Jordan",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Charlie Adam scored Stoke's equaliser against Chelsea from 66 yards out .
Stoke ended up losing 2-1 against Chelsea at Stamford Bridge on Saturday .
The loss was Stoke's third in a row but Adam backs them to return to form .",Charlie Adam scored the best goal of his career at Stamford Bridge. Stoke lost 2-1 at Stamford Bridge as Loic Remy scored the winner. Stoke manager Mark Hughes has seen his side lose in their last three Premier League encounters.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Cute but clumsy elephant calf was following his mother though the bush .
Suddenly the youngster appeared to catch his foot and his lose balance .
Fell over and landed - trunk first - down in the mud at Idube Game Reserve .",The cute calf had been taking a stroll through the bush with his mother at Idube Game Reserve in South Africa. But when the baby elephant rushed to catch her up he appeared to get his leg caught in the grass. The clumsy little one stumbled as he stepped down onto the path and struggled to regain his balance. Eventually he fell over and landed - trunk first - down in the mud.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"The actress, 29, says she had to pay out of pocket for her 2007 abortion because she couldn't tell her mother .
Jemima says she was only able to afford the procedure by forgoing anesthesia, which would have made it more expensive .
In the Center for Reproductive Rights video, the star says she worries about the obstacles her young daughters may face in the future .","Jemima Kirke has revealed details about her abortion experience in a new PSA for the Center for Reproductive Rights. The 29-year-old actress made the admission in a new PSA for the Center for Reproductive Rights in hopes that her story will help to encourage women to be more open and honest about the taboo topic. 'My life just wasn't conducive to raising a happy, healthy child. I just didn't think it was fair,' she says in the video.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Molly Wood, 74, killed when car with its engine running 'lurched forward'
The pensioner was killed in Tesco car park in Pontefract, West Yorkshire .
Her younger sister was also injured as she went to get a parking ticket .","Molly Wood, 74, died after the burgundy Kia Venga had its engine running and 'lurched forward', trapping her under the wheels. Her sister, 70, was also hurt in the incident but escaped with minor injuries.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"21-year-old woman from Manchester phoned company about her bill .
She made small talk with foreign call handler during short exchange .
But she later received a series of inappropriate messages from the man .
Vodafone say they have suspended the worker and are investigating .","Adele Berry spoke to the call handler when she contacted the mobile phone company over a problem with her bill. But she was left shocked when the man later got in touch with her. He referred to himself as her 'future hubby' and promised to buy her shoes when he met her. He has now been suspended by Vodafone, which says it has a number of call centres in the UK.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Davis Cup quarter-final tickets will be hard to find for fans this summer .
There will be a capacity of 7,000 for the tie  at London's Queen's Club .
But well under 3,000 tickets will be released to general fans for the game .
The rest will go to various organisations and governing bodies in tennis .","There will be a capacity of 7,000 for July's Davis Cup quarter-final match against France at London's Queen's Club. Well under 3,000 tickets may be available to the kind of supporters who created such an electric atmosphere in Glasgow for last month's first round. The rest will go to various organisations and governing bodies, with a considerable percentage going to well-heeled Queen's members as part of the deal to play the tie there. Murray has an affinity for The Queen's club, having won the AEGON title there three times.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Roy Hodgson has told Nathaniel Clyne he is England's right-back .
Southampton star has been linked with Chelsea and Manchester United .
Saints defender faces competition from Calum Chambers and Kyle Walker .
Clyne spotted at WWE event alongside Wilfried Zaha on Monday night .",Nathaniel Clyne has been told he is England's first choice right-back by Roy Hodgson. The Southampton defender has been linked with a move to Chelsea and Manchester United. Clyne has started England's last four games - including Euro 2016 qualifiers against Slovenia and Lithuania. Clyne has been spotted at a WWE event in London on Monday night.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"The march was organized by National Actions to Stop Murder By Police .
Protesters marched from Manhattan's Union Square and across the Brooklyn Bridge where they partially blocked traffic .
Marched from Manhattan's Union Square and across the Brooklyn Bridge where they partially blocked traffic .
Police say an off-duty police officer driving home on the bridge was assaulted by two protesters when he got out of his vehicle to investigate .",Hundreds of protesters gathered in New York City on Tuesday night to march against police brutality. The march was organized by National Actions to Stop Murder By Police. Many of the protesters cited the deaths of Eric Garner in Staten Island and Walter Scott in South Carolina. The protesters marched from Manhattan's Union Square and across the Brooklyn Bridge. Police began making arrests around 4:30 p.m. and by late evening at least 34 people had been arrested.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Arsenal goalkeeper Wojciech Szczesny celebrated his 25th birthday .
The Poland international was surprised with a gathering of friends and family as well as one of his favourite bands, Lemon, at his home on Saturday .
Szczesny had helped Arsenal reach the FA Cup final after a 2-1 win over Reading in the semis at Wembley earlier that same afternoon .",Wojciech Szczesny celebrated his 25th birthday with his girlfriend Mariana Luczenko. Szczesny joined Arsenal's academy in 2006 from home club Legia Warsaw. Gunners beat Reading 2-1 in FA Cup semi-final on Saturday.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Brian Bayers tearfully told the story of how he accidentally ran over his son after leaving the door to his house open .
He backed over his 18-month-old son Jackson and killed him .
Brian Bayers' wife Amanda rushed home and held her sons lifeless and bloodied body for hours .",Brian Bayers told WAVE how he was preparing to take his son back to day-care on February 13 when he went outside to warm up his truck and drive it closer to the house. Bayers thought his son Jackson was playing inside but when he got out of his truck he noticed that the back door of his house was wide open. Bayers said he wishes he could have done something to prevent his son's cruel fate and describes himself as the kind of father who would check the floor to make sure there was no change or small objects his son could accidentally swallow. Bayers called 911 and his wife Amanda who was at work at the time. Amanda told WAVE she rushed home and held,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Season's first major, the Masters, tees off Thursday April 9 at Augusta .
Ian Poulter forgot to bring his clubs ahead of his practice round .
Tiger Woods' children will carry his bag during par three tournament .
Henrik Stenson played down his chances after coming down with flu .","Sportsmail's Derek Lawrenson will bring daily updates from behind the scenes at Augusta. Rory McIlroy will play in the traditional par-three tournament for the first time in over a decade. Tiger Woods will be accompanied by his two offspring, Charlie and Sam.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"75 people were inside Korean Union United Methodist Church in Rahway .
13 were treated for minor injuries and one woman had a serious but non-life threatening head injury .
Parishioners were from the Manantial de Vida Pentecostal congregation .
The cause of the ceiling collapse is currently under investigation .","Around 75 people were inside the Korean Union United Methodist Church in Rahway, New Jersey when the ceiling collapsed. Thirteen people had minor injuries and one woman suffered a serious head laceration. Rutter said the scene was 'chaotic' when the fire department arrived at the church. Thirty-five people were standing outside and some were crying.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Kent Sprouse, 42, died of a lethal injection Thursday in Texas .
It took 22 minutes for Sprouse to die after being injected .
In 2002 he gunned down Ferris Police Officer Marty Steinfeldt, 28, at a gas station outside of Dallas and a customer, Pedro Moreno, 38 .
Sprouse was high on meth, but his insanity defense was rejected and he was sentenced to death in 2004 .
'I would like to apologize to the Moreno family and the Steinfeldt family for all of the trouble I have caused them,' said Sprouse in his final statement .","Kent Sprouse, 42, was sent to death row for a 2002 shootout at a Dallas-area convenience store. Sprouse admitted almost immediately after he was arrested more than a decade ago that he killed a police officer and another man outside a Dallas-area convenience store. A jury decided in 2004 that he should be put to death, and unsuccessful appeals since then have focused on whether Sprouse was mentally ill at the time of the slayings in 2002 and should be spared the death penalty. He died 22 minutes after being injected and is now the fifth inmate to be executed this year in Texas, the nation's most active death penalty state.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"Google paid its billionaire Executive Chairman Eric Schmidt nearly $109 million last year .
Most of the compensation consisted of stock valued at $100 million .
Schmidt also pocketed a $1.25 million salary, a $6 million bonus and perks valued at nearly $1 million .
His total pay last year soared by more than five-fold from 2013 when his Google compensation was valued at $19.3 million .
The hefty raise came in a year that saw Google's stock drop by 5 percent amid investor concerns about the company's big spending on far-flung projects .","Google paid its billionaire Executive Chairman Eric Schmidt nearly $109 million last year. Most of the compensation consisted of stock valued at $100 million. Schmidt also pocketed a $1.25 million salary, a $6 million bonus and perks valued at nearly $1 million.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"This residence was once just a garage for a much bigger mansion called Homeden .
When Homeden was being converted into flats the owners of the garage bought some of the original features .
The blackwood and copperlight archway was taken and tastefully adapted to suit the light-filled property .
The stylish 740 square-metre, four bedroom, converted residence will go to auction on 16 May .","The converted four-bedroom home on Lawrenny Court was built as a garage to service the generous 57-room mansion Homeden. Around 25 years ago, the distinctive Toorak home was thoughtfully converted into the polished residence it is today. Interestingly, the conversion took place at the same time Homeden was being tuned into a block of flats. This provided the owners with a unique opportunity to buy some of the original features of the mansion and transfer them into the 740 square-metre garage residence. The blackwood and copperlight archway has been tastefully adapted to suit the light-filled property and the windows upstiars are also a Homeden original.",0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
"'My son Seth, signed the petition asking me, Dad, the governor, to veto this bill,' Republican Gov. Asa Hutchinson said Wednesday .
Seth told Daily Mail Online that 'I love and respect my father very much, but sometimes we have political disagreements'
He's sending the 'Religious Freedom Restoration Act' back to the state legislature because it strays too far from the federal law that inspired it .
Hutchinson doesn't risk a veto-override from lawmakers since he hasn't technically vetoed the bill .
'This is a bill that in ordinary times would not be controversial, but these are not ordinary times,' he said .",Asa Hutchinson's son Seth sign a petition asking him to veto the religious freedom bill. Hutchinson said his son had in part convinced him not to sign the bill into law. He is sending it back to lawmakers for amendments that will bring it more in line with the 1993 federal Religious Freedom Restoration Act.,0.38435374702831687,0.17630441663777796,0.27538776593527947,0.33334323339611777
